Summary of the spectum NH3_Line_2928_nm: 
	 lower: 2927.5 [nm] 
	 upper: 2929 [nm] 
Gas cell 0: 
	 length: 100 cm | temp: 296 K|pressure: 1 atm|diluent: {'air': 1} 
	 Gasses: 
	 	 NH3: 0.0005 

 wavelenth [nm] 	 absorption
2927.5172579828354	0.002284400198288017
2927.5258283652215	0.0023490780280727153
2927.534398797787	0.0024170783040371457
2927.5429692805337	0.002488659071098853
2927.551539813461	0.0025640896770328103
2927.5601103965705	0.0026436596311928406
2927.568681029861	0.002727697606181634
2927.577251713335	0.002816596045762343
2927.585822446991	0.002910833880409469
2927.5943932308305	0.003010991041638822
2927.6029640648535	0.003117754975942355
2927.611534949061	0.0032319220470592436
2927.620105883453	0.0033544017979347807
2927.62867686803	0.0034862271650718535
2927.6372479027923	0.003628571774438538
2927.6458189877408	0.003782771601410939
2927.654390122875	0.003950345621609785
2927.662961308197	0.004133007104068831
2927.6715325437053	0.004332652324007702
2927.680103829402	0.004551305170015341
2927.6886751652864	0.004790983846794661
2927.6972465513595	0.005053442038628231
2927.7058179876212	0.005339731532188474
2927.714389474073	0.005649561800492253
2927.7229610107142	0.005980539147356856
2927.731532597546	0.0063275926793139314
2927.7401042345687	0.0066831757240561895
2927.7486759217823	0.007038892540497166
2927.7572476591877	0.007388462629873693
2927.7658194467845	0.007731001793004455
2927.774391284575	0.008072393073015993
2927.782963172557	0.00842387892870633
2927.7915351107335	0.008798634265186567
2927.8001070991036	0.009208571866773152
2927.808679137668	0.009662468631180365
2927.817251226427	0.010165542446787579
2927.8258233653814	0.01071976525977203
2927.834395554531	0.011324180376071857
2927.842967793877	0.011974778259731145
2927.8515400834194	0.0126638373089909
2927.8601124231586	0.013378984539753613
2927.868684813095	0.014102534584630955
2927.87725725323	0.014811830353932631
2927.8858297435627	0.015481198347637615
2927.894402284094	0.016085626922035856
2927.9029748748244	0.016605410964539158
2927.9115475157546	0.01703013036040546
2927.920120206885	0.017360068558115005
2927.9286929482155	0.0176040347135904
2927.937265739747	0.01777440163471633
2927.94583858148	0.017882116412640703
2927.954411473415	0.017935154278234333
2927.9629844155515	0.017941854443547012
2927.971557407891	0.017917355360231757
2927.9801304504335	0.017887465834697358
2927.98870354318	0.017886814519329497
2927.9972766861297	0.017952269223067363
2928.0058498792846	0.01811676778200655
2928.0144231226436	0.01840615845551208
2928.0229964162086	0.018839412882775686
2928.031569759979	0.019430609808269605
2928.040143153956	0.020191181266630776
2928.048716598139	0.021131606171371442
2928.0572900925295	0.022262282357544128
2928.065863637127	0.023593536021362493
2928.074437231933	0.025134741328746046
2928.0830108769474	0.026892450836926596
2928.0915845721706	0.028867375114507654
2928.1001583176026	0.031050077552459143
2928.108732113245	0.03341547051810734
2928.117305959097	0.035916715995833015
2928.12587985516	0.038479978806072346
2928.1344538014337	0.0410024159824659
2928.1430277979193	0.043356239304979005
2928.151601844617	0.045400800882746006
2928.160175941526	0.04700221176214536
2928.1687500886487	0.048056775112344075
2928.177324285984	0.048512390751096146
2928.185898533534	0.04838195278308233
2928.194472831297	0.04774493095324228
2928.2030471792755	0.04673442109209425
2928.211621577468	0.045511090882597305
2928.220196025877	0.04423187863499567
2928.228770524501	0.04302464031939801
2928.237345073342	0.0419759921249544
2928.2459196723994	0.041131433124398264
2928.2544943216744	0.04050331242034466
2928.2630690211668	0.04008217855302543
2928.2716437708773	0.039848773451648944
2928.280218570806	0.039784956412787564
2928.2887934209543	0.03988201989276763
2928.2973683213218	0.040145000559296595
2928.305943271909	0.04059233909091553
2928.3145182727167	0.04125145179192791
2928.323093323745	0.04215171766227854
2928.3316684249944	0.043316512222053016
2928.340243576466	0.044755387226554366
2928.348818778159	0.04645696504605101
2928.357394030075	0.04838320760715842
2928.365969332214	0.050466599122762745
2928.3745446845755	0.05261297431048495
2928.383120087162	0.05471306448590563
2928.391695539972	0.05666385384960726
2928.4002710430073	0.058396070044970494
2928.408846596267	0.059898758518004525
2928.4174221997528	0.06123035026843948
2928.425997853464	0.06251070977223583
2928.434573557403	0.06389756396102497
2928.4431493115676	0.06555693047691002
2928.4517251159605	0.06763677758873243
2928.4603009705806	0.07024809123223019
2928.468876875429	0.07345249183656721
2928.477452830506	0.07725356636117042
2928.4860288358127	0.08159032181953618
2928.4946048913484	0.08633409895194089
2928.5031809971147	0.09129272209844486
2928.511757153111	0.09622502203983863
2928.5203333593386	0.1008634555137129
2928.5289096157967	0.10493504201759118
2928.5374859224876	0.10816957335006594
2928.54606227941	0.11029607827410859
2928.5546386865653	0.1110471818487514
2928.5632151439536	0.11019574470504145
2928.5717916515755	0.10762581699329865
2928.580368209432	0.10339743818349367
2928.588944817522	0.09777383218549984
2928.5975214758473	0.09116328546750319
2928.6060981844075	0.08402844712703939
2928.614674943204	0.07679308127612083
2928.6232517522362	0.06978506456505129
2928.6318286115056	0.06322057884727816
2928.6404055210114	0.05721677318533824
2928.6489824807554	0.05181653764047567
2928.6575594907367	0.04701385908205957
2928.666136550957	0.04277436774408849
2928.674713661416	0.039049878689977446
2928.683290822114	0.03578772259331153
2928.691868033052	0.03293622969925725
2928.70044529423	0.030447636489522645
2928.7090226056484	0.028279380796066622
2928.717599967308	0.026394443794372058
2928.7261773792093	0.024761153342379605
2928.7347548413527	0.02335268804115964
2928.743332353738	0.022146400600194793
2928.7519099163665	0.021122996373452052
2928.7604875292377	0.02026554922539181
2928.769065192353	0.019558316324596037
2928.7776429057126	0.018985346672224956
2928.7862206693167	0.018528988615990727
2928.794798483166	0.018168566938064012
2928.80337634726	0.01787956152440262
2928.8119542616005	0.017633542145425896
2928.820532226187	0.017398864604175612
2928.8291102410203	0.017142313727981362
2928.837688306101	0.016832147297772826
2928.8462664214294	0.01644262011984321
2928.8548445870056	0.01595883825729183
2928.863422802831	0.015379841437342168
2928.872001068905	0.014718286040711126
2928.8805793852284	0.013996737719287111
2928.8891577518016	0.013242173853693973
2928.897736168625	0.012480766104462804
2928.9063146356993	0.011734342622654936
2928.9148931530253	0.011018861852879036
2928.9234717206023	0.01034446279299861
2928.932050338432	0.009716402285149695
2928.9406290065135	0.009136292431243698
2928.9492077248483	0.008603276873840104
2928.9577864934363	0.00811498555168133
2928.9663653122784	0.00766823552218332
2928.9749441813747	0.0072595078885635544
2928.983523100726	0.006885251224694633
