Summary of the spectum Methane_Line_3270_nm: 
	 lower: 3270.0 [nm] 
	 upper: 3271.0 [nm] 
Gas cell 0: 
	 length: 10 cm | temp: 296 K|pressure: 1 atm|gas matrix: {'air': 0.9998, 'self': 0.0002} 
	 Gasses (VMR): 
	 	 CH4: 0.0002 

 wavelenth [nm] 	 absorption
3270.060157795765	0.0040837191171047005
3270.0622964558506	0.004132696232751476
3270.064435118734	0.004182553725315841
3270.0665737844147	0.00423331272383487
3270.0687124528927	0.0042849950849094265
3270.0708511241687	0.004337623417771774
3270.0729897982415	0.00439122110037371
3270.075128475112	0.004445812288268458
3270.0772671547797	0.004501421919102078
3270.0794058372453	0.004558075716587395
3270.081544522508	0.0046158001973276575
3270.0836832105683	0.004674622683003671
3270.085821901426	0.004734571319194303
3270.0879605950813	0.0047956751009359255
3270.090099291534	0.004857963904284945
3270.0922379907843	0.0049214685227205734
3270.094376692832	0.004986220707042577
3270.096515397677	0.005052253207879276
3270.0986541053203	0.005119599819695786
3270.10079281576	0.0051882954218011035
3270.102931528998	0.005258376040449542
3270.1050702450334	0.005329878846024982
3270.107208963866	0.005402842317377199
3270.1093476854967	0.005477306141664862
3270.111486409925	0.005553311357382018
3270.1136251371504	0.005630900384368087
3270.1157638671734	0.005710117078313259
3270.1179025999936	0.005791006787762898
3270.120041335612	0.005873616414392324
3270.1221800740277	0.005957994476991191
3270.1243188152407	0.006044191179723879
3270.126457559252	0.006132258483054431
3270.12859630606	0.006222250190600409
3270.1307350556663	0.006314222019677129
3270.13287380807	0.006408231699267741
3270.1350125632716	0.00650433906184289
3270.1371513212703	0.006602606141968725
3270.139290082067	0.006703097277900638
3270.141428845661	0.006805879214969779
3270.1435676120527	0.006911021208829693
3270.145706381242	0.007018595126601523
3270.147845153229	0.007128675543927265
3270.1499839280136	0.007241339836074445
3270.152122705596	0.007356668261529364
3270.154261485976	0.0074747440366650375
3270.1564002691534	0.007595653400950031
3270.158539055129	0.007719485671503934
3270.160677843902	0.007846333286855467
3270.162816635472	0.007976291839207339
3270.1649554298406	0.0081094600945818
3270.1670942270066	0.00824593999689427
3270.1692330269702	0.008385836673328595
3270.1713718297315	0.008529258395812533
3270.1735106352908	0.00867631655552159
3270.1756494436477	0.008827125608811492
3270.177788254802	0.008981803012989786
3270.1799270687543	0.009140469152359443
3270.182065885504	0.0093032435611623
3270.184204705052	0.009470259256968983
3270.186343527397	0.009641641744783436
3270.18848235254	0.009817522524208089
3270.1906211804812	0.009998035888611811
3270.19276001122	0.010183319072807673
3270.1948988447566	0.0103735124331783
3270.197037681091	0.010568759998388577
3270.1991765202224	0.010769209971806526
3270.2013153621524	0.010975015562398882
3270.2034542068795	0.011186336015281628
3270.2055930544047	0.011403337868800545
3270.207731904728	0.011626196422153567
3270.209870757849	0.011855097376708978
3270.2120096137673	0.012090238592854963
3270.2141484724843	0.012331831885364242
3270.2162873339985	0.012580104766558464
3270.2184261983107	0.012835302042898289
3270.2205650654205	0.013097687174291717
3270.222703935328	0.013367543323744457
3270.224842808034	0.013645174049660147
3270.226981683537	0.013930903625609448
3270.229120561838	0.014225077006446707
3270.2312594429372	0.0145280594910413
3270.233398326834	0.01484023615635044
3270.2355372135294	0.015162011152278443
3270.2376761030223	0.015493806805084387
3270.239814995313	0.01583606347040223
3270.241953890401	0.016189238112925386
3270.2440927882876	0.016553804399902727
3270.2462316889714	0.016930252328770434
3270.2483705924537	0.017319088183585074
3270.2505094987337	0.01772083468163632
3270.2526484078116	0.018136031288255028
3270.2547873196877	0.018565234650416484
3270.2569262343613	0.019009017335389733
3270.259065151833	0.01946797531904909
3270.261204072103	0.019942721912451056
3270.26334299517	0.020433881411511368
3270.2654819210356	0.020942108570954354
3270.267620849699	0.021468074971906392
3270.2697597811602	0.02201247297174147
3270.2718987154194	0.02257601591409153
3270.2740376524766	0.02315943820311095
3270.2761765923324	0.023763495230523568
3270.2783155349857	0.024388963142207176
3270.2804544804367	0.025036638429412172
3270.282593428686	0.02570733731558117
3270.284732379733	0.02640189489976963
3270.2868713335783	0.027121163994546338
3270.289010290221	0.027866013572311443
3270.2911492496623	0.028637327135515922
3270.2932882119017	0.029435998244959127
3270.295427176939	0.030262929694127805
3270.2975661447745	0.03111902719688131
3270.2997051154075	0.0320051941661188
3270.3018440888386	0.03292232469206846
3270.3039830650678	0.03387129502350239
3270.3061220440954	0.03485295342926176
3270.3082610259207	0.035868108356592154
3270.310400010544	0.03691751484322958
3270.3125389979655	0.03800185918077359
3270.314677988185	0.03912174186653805
3270.316816981203	0.04027765904382907
3270.318955977019	0.04146998180110484
3270.3210949756326	0.04269893542622538
3270.3232339770443	0.043964576243707976
3270.3253729812545	0.04526676836841659
3270.3275119882624	0.04660515998843551
3270.3296509980687	0.04797915985662915
3270.3317900106726	0.04938791463665504
3270.333929026075	0.050830287830897936
3270.336068044276	0.05230484105608724
3270.3382070652747	0.05380981840860399
3270.3403460890713	0.05534313458412543
3270.3424851156665	0.05690236727067621
3270.3446241450592	0.05848475563969191
3270.3467631772505	0.06008719621991232
3270.34890221224	0.061706259430198585
3270.3510412500273	0.06333819509447935
3270.3531802906127	0.06497895178359137
3270.3553193339967	0.06662425507351255
3270.357458380179	0.06826951573532025
3270.3595974291593	0.0699099014651886
3270.3617364809375	0.07154044174457797
3270.363875535514	0.07315603683869754
3270.366014592889	0.07475150738785352
3270.3681536530617	0.07632164687593246
3270.370292716033	0.07786127552032429
3270.3724317818023	0.07936529405438619
3270.3745708503698	0.08082873607501051
3270.376709921736	0.08224651344833933
3270.3788489959	0.08361477807657769
3270.3809880728622	0.08492886012621625
3270.383127152623	0.0861847783065347
3270.385266235182	0.0873788884494423
3270.3874053205386	0.08850790992249702
3270.389544408694	0.08956894633409329
3270.3916834996476	0.09055949983445666
3270.3938225933994	0.0914774780204316
3270.395961689949	0.09232119218865154
3270.398100789298	0.09308934554289205
3270.400239891445	0.09378104701217349
3270.40237899639	0.09439570618300686
3270.404518104133	0.09493295984891414
3270.4066572146744	0.09539272297719514
3270.408796328014	0.09577506360607568
3270.4109354441525	0.0960801258128533
3270.4130745630887	0.09630804712633034
3270.4152136848234	0.09645887780057771
3270.4173528093565	0.09653250728626717
3270.4194919366887	0.09652860384455486
3270.4216310668185	0.09644632679183096
3270.4237701997463	0.09628547929965137
3270.425909335473	0.09604450719773472
3270.4280484739975	0.09572202504952443
3270.430187615321	0.09531678587655867
3270.4323267594423	0.09482662451597912
3270.434465906362	0.09425016548805742
3270.4366050560807	0.09358599789995214
3270.4387442085977	0.09283302630937273
3270.4408833639127	0.09199061141696918
3270.4430225220262	0.09105870214129663
3270.4451616829383	0.09003795077846632
3270.4473008466484	0.08892980398806061
3270.449440013157	0.08773656394231755
3270.4515791824642	0.08646141596834367
3270.45371835457	0.08510842124309015
3270.4558575294736	0.08368247524344596
3270.457996707176	0.08218923502755326
3270.4601358876776	0.08063501965422082
3270.462275070977	0.0790266898570493
3270.464414257074	0.07737151353331773
3270.4665534459705	0.07567702394076947
