Summary of the spectum NH3_linien: 
	 lower: 2924.0 [nm] 
	 upper: 2933.0 [nm] 
Gas cell 1: 
	 length: 100 cm | temp: 296 K|pressure: 1 atm|gas matrix: {'air': 0.99, 'self': 0.01} 
	 Gasses (VMR): 
	 	 H2O: 0.01 

 wavelenth [nm] 	 absorption
2924.2819331478167	0.008806246066211831
2924.283643433782	0.00884528864168932
2924.285353721748	0.008887150814921307
2924.287064011714	0.008931870777127537
2924.288774303681	0.008979488841599936
2924.290484597648	0.009030047442737277
2924.2921948936164	0.00908359117372981
2924.293905191585	0.009140166782941272
2924.2956154915537	0.009199823188403067
2924.2973257935237	0.009262611485887917
2924.2990360974936	0.009328584954227503
2924.3007464034645	0.009397799057264344
2924.3024567114358	0.009470311441854617
2924.3041670214075	0.009546181931262887
2924.30587733338	0.009625472514635858
2924.307587647353	0.0097082473233151
2924.3092979633275	0.009794572614237662
2924.311008281302	0.009884516731214155
2924.3127186012766	0.009978150064422708
2924.314428923252	0.010075544998141117
