 11 3066.772812 6.424E-30 1.733E-01.09590.412 3927.80280.73-.001060          1 2 0          1 0 0  4  0  4        4  1  3      432230807294713152     9.0    9.0
 11 3067.011837 1.232E-21 3.272E-01.09830.472  134.90160.71-.001778          0 2 0          0 0 0  1  1  0        2  2  1      587777305910162545     9.0   15.0
 11 3067.132768 1.435E-26 4.535E+00.03520.235 3464.88770.32-.008220          1 0 0          0 0 0 13  7  6       14  8  7      464426807360713049    81.0   87.0
 11 3067.307312 9.557E-30 1.419E-01.08440.412 4030.83890.69-.005310          1 2 0          1 0 0  4  2  3        4  3  2      434243807294713152    27.0   27.0
 11 3067.401472 2.984E-30 8.574E-10.08330.391  325.34790.690.000000          0 2 0          0 0 0  3  2  1        5  0  5     q5222308079917122 0    21.0   33.0
